rho,b_plus,intensity,termination_reason,shell_crossing_count
0.0,0.0,0.0,axis,0
0.021052631578947368,0.0214865711710207,0.0,horizon,1
0.042105263157894736,0.042973130914287144,0.0,horizon,1
0.08421052631578947,0.08594617040672255,0.0,horizon,1
0.16842105263157894,0.17189160944446588,0.0,horizon,1
0.25263157894736843,0.25783558577536875,0.0,horizon,1
0.3368421052631579,0.3437773681238026,0.0,horizon,1
0.42105263157894735,0.42971622530748044,0.0,horizon,1
0.5052631578947369,0.5156514262685562,0.0,horizon,1
0.5894736842105263,0.6015822401047114,0.0,horizon,1
0.6736842105263158,0.6875079361002275,0.0,horizon,1
0.7578947368421053,0.7734277837570385,0.0,horizon,1
0.8421052631578947,0.859341052825762,0.0,horizon,1
0.9263157894736842,0.9452470133367071,0.0,horizon,1
1.0105263157894737,1.0311449356308535,0.0,horizon,1
1.0947368421052632,1.1170340903907983,0.0,horizon,1
1.1789473684210525,1.202913748671671,0.0,horizon,1
1.263157894736842,1.2887831819320135,0.0,horizon,1
1.3473684210526315,1.3746416620646138,0.0,horizon,1
1.431578947368421,1.4604884614273028,0.0,horizon,1
1.5157894736842106,1.5463228528737032,0.0,horizon,1
1.5999999999999999,1.6321441097839267,0.0,horizon,1
1.6842105263157894,1.717951506095224,0.0,horizon,1
1.768421052631579,1.8037443163325761,0.0,horizon,1
1.8526315789473684,1.8895218156392284,0.0,horizon,1
1.936842105263158,1.975283279807164,0.0,horizon,1
2.0210526315789474,2.061027985307512,0.0,horizon,1
2.1052631578947367,2.1467552093208924,0.0,horizon,1
2.1894736842105265,2.232464229767686,0.0,horizon,1
2.2105263157894735,2.25388855602628,0.0,horizon,1
2.231578947368421,2.2753116882134425,1.7745407018006017e-05,horizon,1
2.2526315789473683,2.2967336150695665,9.930893131193921e-05,horizon,1
2.2736842105263158,2.318154325338232,0.00023819909686004594,horizon,1
2.294736842105263,2.3395738077662305,0.00042570398878750466,horizon,1
2.3157894736842106,2.3609920511035956,0.0006541455687124237,horizon,1
2.336842105263158,2.3824090441036354,0.0009167607378382921,horizon,1
2.357894736842105,2.403824775522958,0.0012075964232669972,horizon,1
2.3789473684210525,2.4252392341215017,0.0015214169604588048,horizon,1
2.4,2.446652408662565,0.0018536222682206162,horizon,1
2.4210526315789473,2.4680642879128354,0.0022001755058061326,horizon,1
2.442105263157895,2.489474860642418,0.0025575390687478574,horizon,1
2.484210526315789,2.53229204163721,0.0032927094158557045,horizon,1
2.526315789473684,2.5751038618772593,0.004038819606205885,horizon,1
2.568421052631579,2.6179102316494363,0.004780526226058872,horizon,1
2.610526315789474,2.660711061298099,0.005506390656112347,horizon,1
2.694736842105263,2.7462957418953184,0.006879496285406556,horizon,1
2.7789473684210524,2.8318571876087617,0.008116904537105864,horizon,1
2.863157894736842,2.9173946833573443,0.009201425355683662,horizon,1
2.9473684210526314,3.002907515068566,0.010130197663251872,horizon,1
3.031578947368421,3.0883949697079225,0.010908591918607692,horizon,1
3.1157894736842104,3.173856335308219,0.011546393741880141,horizon,1
3.1326103153297638,3.1909238404158193,0.01165796893168779,horizon,1
3.1412579628531034,3.1996978803812235,0.011713362234745147,horizon,1
3.149905610376443,3.208471635464904,0.011767436977141247,horizon,1
3.1550112123149607,3.2136515576960214,0.011798749339565037,horizon,1
3.1585532578997824,3.217245104898081,0.011820206709485156,horizon,1
3.167200905423122,3.2260182879121038,0.011871684994258043,horizon,1
3.1758485529464617,3.234791183738447,0.011921885396142909,horizon,1
3.1844962004698014,3.243563791608712,0.011970821472868525,horizon,1
3.1931438479931407,3.2523361107546283,0.012018506766543912,horizon,1
3.1999999999999997,3.259290900998781,0.0120554333061019,horizon,1
3.2017914955164803,3.2611081404080546,0.012064954795460355,horizon,1
3.20346863082137,3.2628093649532515,0.012073820878297257,horizon,1
3.21043914303982,3.2698798798009743,0.012110179046339131,horizon,1
3.2190867905631597,3.2786513281655036,0.012154192967004403,horizon,1
3.2277344380864994,3.287422484733882,0.012197009959460875,horizon,1
3.2363820856098386,3.296193348738486,0.012238643373357623,horizon,1
3.242533563694558,3.302432297996796,0.012267546069881282,horizon,1
3.2450297331331783,3.304963919411813,0.012279106499819413,horizon,1
3.253677380656518,3.3137341959864957,0.01231841256562846,horizon,1
3.2623250281798577,3.322504177695296,0.012356574727739721,horizon,1
3.270972675703197,3.3312738637711026,0.012393606068113738,horizon,1
3.274026553363102,3.3343707680156194,0.012406415772281812,horizon,1
3.2796203232265366,3.340043253446942,0.012429519588852004,horizon,1
3.2842105263157895,3.344697957034546,0.012448132902886927,horizon,1
3.2882679707498763,3.3488123459559658,0.012464328207619819,horizon,1
3.296915618273216,3.357581140531459,0.012498044753343183,horizon,1
3.2994152671101,3.360115751957443,0.01250758905660946,horizon,1
3.3055632657965557,3.3663496364068384,0.012530681962165915,horizon,1
3.314210913319895,3.375117832815652,0.012562252473654337,horizon,1
3.3198828947475874,3.3808687191157634,0.012582386295195203,horizon,1
3.3228585608432346,3.3838857289915825,0.012592768827237354,horizon,1
3.3315062083665743,3.3926533241684447,0.01262224345887009,horizon,1
3.336383288792022,3.3975979193598964,0.01263841172108903,horizon,1
3.340153855889914,3.4014206175801838,0.01265068869790977,horizon,1
3.3488015034132532,3.4101876084608804,0.012678116764193285,horizon,1
3.3496854168375294,3.411083703413337,0.012680863485910328,horizon,1
3.357449150936593,3.418954296044751,0.012704539765306012,horizon,1
3.360409197740129,3.4219550198560054,0.012713355487810938,horizon,1
3.3660967984599326,3.4277206795661415,0.012729969694031883,horizon,1
