b_over_M,Iobs_over_I0,intersection_count,r1_over_M,r2_over_M,r3_over_M,phi_out,phi_tot,termination_reason
2.725225225225,0,0,nan,nan,nan,5.95347868652331,7.442419201673964,no_disk_intersection
2.730730730731,0,0,nan,nan,nan,5.958823549167958,7.451390686792982,no_disk_intersection
2.736236236236,0,0,nan,nan,nan,5.964169017491214,7.4603676132883265,no_disk_intersection
2.741741741742,0,0,nan,nan,nan,5.969515132668728,7.469350046617122,no_disk_intersection
2.747247247247,0,0,nan,nan,nan,5.9748619359314095,7.47833805244382,no_disk_intersection
2.752752752753,0,0,nan,nan,nan,5.980209468571765,7.487331696653225,no_disk_intersection
2.758258258258,0,0,nan,nan,nan,5.985557771942825,7.496331045345542,no_disk_intersection
2.763763763764,0,0,nan,nan,nan,5.990906887466951,7.50533616485191,no_disk_intersection
2.769269269269,0,0,nan,nan,nan,5.996256856629295,7.514347121724006,no_disk_intersection
2.774774774775,0,0,nan,nan,nan,6.0016077209879075,7.523363982750931,no_disk_intersection
2.78028028028,0,0,nan,nan,nan,6.006959522166648,7.5323868149482776,no_disk_intersection
2.785785785786,0,0,nan,nan,nan,6.0123123018698,7.541415685579566,no_disk_intersection
2.791291291291,0,0,nan,nan,nan,6.017666101871567,7.550450662141927,no_disk_intersection
2.796796796797,0,0,nan,nan,nan,6.023020964028136,7.559491812385027,no_disk_intersection
2.802302302302,0,0,nan,nan,nan,6.028376930272146,7.5685392043017465,no_disk_intersection
2.807807807808,0,0,nan,nan,nan,6.033734042623115,7.577592906145521,no_disk_intersection
2.813313313313,0,0,nan,nan,nan,6.039092343180959,7.586652986420087,no_disk_intersection
2.818818818819,0,0,nan,nan,nan,6.044451874134556,7.595719513895007,no_disk_intersection
2.824324324324,0,0,nan,nan,nan,6.049812677759816,7.604792557599998,no_disk_intersection
2.82982982983,0,0,nan,nan,nan,6.055174796430076,7.613872186842339,no_disk_intersection
2.833913901868,0,0,nan,nan,nan,6.05915337647453,7.620611896706887,no_disk_intersection
2.835335335335,0,0,nan,nan,nan,6.060538272602024,7.622958471189062,no_disk_intersection
2.840840840841,0,0,nan,nan,nan,6.065903148839427,7.6320514804977595,no_disk_intersection
2.846346346346,0,0,nan,nan,nan,6.071269467795294,7.641151284895036,no_disk_intersection
2.851851851852,0,0,nan,nan,nan,6.076637272229608,7.65025795480137,no_disk_intersection
2.857357357357,0,0,nan,nan,nan,6.082006605001194,7.659371560919298,no_disk_intersection
2.862862862863,0,0,nan,nan,nan,6.087377509077503,7.668492174250381,no_disk_intersection
2.868368368368,0,0,nan,nan,nan,6.092750027529475,7.6776198660864114,no_disk_intersection
