rho,alpha,b,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason,max_phi_reached,phi_end
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,axis,False,0.0
0.163818939105,0.01719466258538059,0.24189653255144078,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.09021600314610426
0.32763787821,0.034379163753871234,0.483578674051489,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.1806743644079115
0.491456817314,0.05154337807256344,0.7248329822051114,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.271621691435282
0.655275756419,0.06867725175905823,0.9654479024598568,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.363313279531862
0.819094695524,0.0857708377162242,1.2052146876032737,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.4560179428374128
0.982913634629,0.10281432963486328,1.4439282887609763,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.5500234770688888
1.146732573733,0.11979809487533975,1.681388209053785,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.6456430492324825
1.310551512838,0.13671270586173537,1.9173993118859463,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.7432228981323277
1.474370451943,0.15354896974269555,2.151772576599885,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.8431518634930262
1.638189391048,0.17029795610371687,2.384325795198901,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.9458734639986979
1.802008330152,0.18695102254143234,2.6148842047858927,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.0519015574673694
1.965827269257,0.20349983794486085,2.843281051464545,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.16184109187133
2.129646208362,0.21993640335851053,3.06935808250057,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.2764162374368047
2.293465147467,0.23625307033921178,3.2929659646888703,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.3965094386943762
2.457284086571,0.2524425567480676,3.5139646279014443,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.5232170635557998
2.621103025676,0.26849795995410686,3.732223533868792,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.6579310687647244
2.784921964781,0.2844127674544158,3.9476218711874123,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.8024629751289465
2.948740903886,0.3001808649481448,4.160048678494563,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.959239738987522
3.11255984299,0.3157965419249583,4.369402898511288,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.1316284682624067
3.208120890802,0.324833172253117,4.4900705944790715,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.2412491987662206
3.276378782095,0.33125449485527414,4.575593366398321,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.324507715898193
3.4401977212,0.3465498280880475,4.778538736431087,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.5453516679770987
3.456614504835,0.34807347734053823,4.79869475236695,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.569438574807672
3.604016660305,0.36167805258329133,4.978167351531806,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.8065048653504343
3.64736489941,0.36565265711122436,5.030428203798828,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.8848239667445528
3.767835599409,0.3766350826179194,5.174417060524569,0.04376887964125802,0.04376887964125802,0.0,0.0,1,black_hole_horizon,False,3.130674743965935
3.793790042656,0.37898882143459267,5.205195939819724,0.044158536905647285,0.044158536905647285,0.0,0.0,1,black_hole_horizon,False,3.1904087966074894
3.906189928499,0.389131056803655,5.337489807570867,0.04560231914185862,0.04560231914185862,0.0,0.0,1,black_hole_horizon,False,3.488389140984664
3.931654538514,0.3914172306178026,5.367234988278845,0.0458779633395717,0.0458779633395717,0.0,0.0,1,black_hole_horizon,False,3.5673696850413212
3.99247110984,0.39685980547626465,5.4379346178204,0.04646557043056425,0.04646557043056425,0.0,0.0,1,black_hole_horizon,False,3.7804097533624517
4.058702869756,0.4027588747112382,5.514382179681687,0.04699931389550138,0.04699931389550138,0.0,0.0,1,black_hole_horizon,False,4.067725642886705
4.095473477619,0.4060212002749076,5.556577264032867,0.04725117351885926,0.04725117351885926,0.0,0.0,1,black_hole_horizon,False,4.265380340952584
4.109544153491,0.4072671525272683,5.572676892164001,0.0473395818602948,0.0473395818602948,0.0,0.0,1,black_hole_horizon,False,4.351308319837697
4.148571292965,0.4107159816917765,5.617195901750426,0.047562630517036734,0.047562630517036734,0.0,0.0,1,black_hole_horizon,False,4.631918120618079
4.178529576934,0.4133563904346297,5.65123433472472,0.04771256208508838,0.04771256208508838,0.0,0.0,1,black_hole_horizon,False,4.910154979952072
4.201526363028,0.4153791004096598,5.6772831576682075,0.0478156294846329,0.0478156294846329,0.0,0.0,1,black_hole_horizon,False,5.186495134223141
4.219179315756,0.416929343389807,5.697231748193502,0.04788788928254609,0.04788788928254609,0.0,0.0,1,black_hole_horizon,False,5.4613181593433096
4.232730197984,0.418117909575022,5.712516996375503,0.047939417599752635,0.047939417599752635,0.0,0.0,1,black_hole_horizon,False,5.734927477369894
4.243132220353,0.4190294342911331,5.7242339578038015,0.04797669500406681,0.04797669500406681,0.0,0.0,1,black_hole_horizon,False,6.007566182339811
4.251117093039,0.4197286435131632,5.733218541074409,0.04800398819521348,0.04800398819521348,0.0,0.0,1,black_hole_horizon,False,6.279428132877599
4.25724649649,0.4202650795269889,5.740109648151329,0.048024169168769795,0.048024169168769795,0.0,0.0,1,black_hole_horizon,False,6.5506704163513305
4.259292416724,0.4204440781172866,5.742408713294459,0.04803075755130696,0.04803075755130696,0.0,0.0,1,black_hole_horizon,False,6.659779804648095
4.261951591755,0.4206766878643561,5.74539608739449,0.04803921086998056,0.04803921086998056,0.0,0.0,1,black_hole_horizon,False,6.82141772468574
