rho,alpha,b,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason,max_phi_reached,phi_end
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,axis,False,0.0
0.158473076615,0.016502469999914247,0.22823154402515095,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.0885366847714012
0.316946153229,0.032995956606809256,0.4562767552042557,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.17731179235569494
0.475419229844,0.049471505734968106,0.6839500603603834,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.26656792449457994
0.633892306459,0.06592022167372821,0.9110673984283942,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.35655622642605106
0.792365383074,0.0823332956826656,1.1374469586080413,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.44754113793858413
0.950838459688,0.09870203388470022,1.3629098973567253,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.5398057662660759
1.109311536303,0.1150178842410259,1.587281027747303,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.6336581709648899
1.267784612918,0.13127246240248416,1.8103894751363134,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.7294389385912924
1.426257689533,0.1474575762521177,2.0320692936911207,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.8275305570866331
1.584730766147,0.16356524896872243,2.252160038903102,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.9283692988776406
1.743203842762,0.1795877404648787,2.470507291945767,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.0324606275776866
1.901676919377,0.19551756707238396,2.6869631324353294,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.1403996186717777
2.060149995992,0.2113475193750121,2.901386556967405,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.2528986416386987
2.218623072606,0.2270706781087703,3.1136438415309335,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.370825796461384
2.377096149221,0.24268042807665502,3.323608846711099,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.4952596672053973
2.535569225836,0.25817047004575855,3.5311632653065734,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.6275697353830756
2.69404230245,0.2735348306209385,3.7361968127499883,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.7695383850565725
2.852515379065,0.28876787010820987,3.9386073613522425,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.9235537420122848
3.01098845568,0.3038642884013713,4.138301020004796,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.092929361533209
3.103431083705,0.3126054546203961,4.253499919686633,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.2006469401240434
