rho,alpha,b,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason,max_phi_reached,phi_end
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,axis,False,0.0
0.466086243186,0.04894237801611509,1.1049829739728434,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.1961260099196269
0.932172486373,0.09765140410308644,2.202074275307755,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.3928122415514775
1.398258729559,0.14590033372330574,3.2836609442472655,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.5906328405107265
1.864344972745,0.19347517627805472,4.342664833582799,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.7901903209357122
2.330431215932,0.2401799788244768,5.37275671933272,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.9921311124534185
2.796517459118,0.2858409508957738,6.368514810564744,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.1971629364149519
3.262603702304,0.3303092671014651,7.325521133874822,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.4060749427908574
3.728689945491,0.37346252056197776,8.240396333815072,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.6197619028183101
4.194776188677,0.4152049196967706,9.110779334036387,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.8392542158545317
4.660862431863,0.4554664094992397,9.93526233863792,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.065756272612213
5.12694867505,0.4942009504133768,10.713293612921595,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.3006968359114417
5.593034918236,0.5313842048553054,11.445060581749193,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.5457969105765232
6.059121161422,0.5670108699461183,12.13136449554427,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.8031634684769795
6.525207404609,0.6010918641754978,12.773495799563765,0,0.0,0.0,0.0,0,black_hole_horizon,False,3.0754222237545066
6.991293647795,0.6336515345859454,13.37311691512512,0,0.0,0.0,0.0,0,black_hole_horizon,False,3.3659109872790975
7.457379890982,0.6647250072425989,13.93215679191125,0,0.0,0.0,0.0,0,black_hole_horizon,False,3.6789700459584336
7.923466134168,0.6943557626513733,14.452719562455982,0,0.0,0.0,0.0,0,black_hole_horizon,False,4.020394114690586
8.389552377354,0.7225934826269439,14.937008036785164,0.00962757208041932,0.00962757208041932,0.0,0.0,1,black_hole_horizon,False,4.398166047144447
8.855638620541,0.7494921872451907,15.387261632162073,0.010399084463373091,0.010399084463373091,0.0,0.0,1,black_hole_horizon,False,4.823710405552871
9.127522262399,0.7645872404017919,15.635079444624346,0.010818990293909623,0.010818990293909623,0.0,0.0,1,black_hole_horizon,False,5.100479879919016
9.321724863727,0.7751086600026557,15.805707594616141,0.011104426060465163,0.011104426060465163,0.0,0.0,1,black_hole_horizon,False,5.31417539433704
9.787811106913,0.7995011453787224,16.194523959882815,0.011738334702633425,0.011738334702633425,0.0,0.0,1,black_hole_horizon,False,5.896937683083692
9.834518997048,0.8018803780738056,16.231936881618054,0.011797816022683939,0.011797816022683939,0.0,0.0,1,black_hole_horizon,False,5.961994084851446
10.2538973501,0.8227282945063076,16.555812538910878,0.012298658627234643,0.012298658627234643,0.0,0.0,1,black_hole_horizon,False,6.619508528356476
10.377228742818,0.8286868421424574,16.6470634303087,0.01243460689205021,0.01243460689205021,0.0,0.0,1,black_hole_horizon,False,6.8440414366992535
10.719983593286,0.8448483303635148,16.89158022096443,0.012785714292175341,0.012785714292175341,0.0,0.0,1,black_hole_horizon,False,7.574893065178191
10.793827368695,0.8482550856830492,16.94256215629768,0.012856278832315809,0.012856278832315809,0.0,0.0,1,black_hole_horizon,False,7.758824612294453
11.11361970048,0.8627098498579684,17.156682812628834,0.013141546332964328,0.013141546332964328,0.0,0.0,1,black_hole_horizon,False,8.71733167259131
