rho,alpha,b,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason,max_phi_reached,phi_end
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,axis,False,0.0
0.169545340164,0.017927235279221312,0.25650498593835513,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.09203665356900276
0.339090680327,0.03584295484299884,0.5127628658682564,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.18432008345855877
0.508636020491,0.053735687297847244,0.7685277222620739,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.27710139669298844
0.678181360655,0.07159404946764901,1.0235560012311662,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.37064055403261054
0.847726700818,0.08940678944642806,1.2776076613470848,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.46521129287818636
1.017272040982,0.10716282840454132,1.5304472835972351,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.5611066941290851
1.186817381146,0.12485130076631933,1.7818451307160024,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.6586456927128647
1.356362721309,0.142461592408329,2.0315781451609007,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.7581809235775527
1.525908061473,0.1599833765584571,2.279430876139685,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.8601084300718379
1.695453401637,0.17740664711455748,2.525196327425894,0,0.0,0.0,0.0,0,black_hole_horizon,False,0.9648799688287871
1.8649987418,0.19472174914634852,2.768676719186351,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.07301896137456
2.034544081964,0.2119194063861256,3.009684158525642,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.1851416340791414
2.204089422128,0.2289907455600496,3.2480412150095206,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.3019856719424743
2.373634762291,0.24592731746104743,3.483581399018758,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.4244499950738043
2.543180102455,0.2627211147074604,3.7161495422548207,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.5536514366210505
2.712725442619,0.2793645861759085,3.945602081153603,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.6910079137999292
2.882270782782,0.29585064814135276,4.171807245330208,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.8383646826615319
3.051816122946,0.3121726921933064,4.394645154341859,0,0.0,0.0,0.0,0,black_hole_horizon,False,1.9981937988559972
3.22136146311,0.3283245900321602,4.614007827113779,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.173924766338376
3.320262911539,0.33766569064892965,4.740325779533553,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.2856632054179693
3.390906803273,0.3443006952829824,4.829799109306985,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.370526231753185
3.560452143437,0.360095842487848,5.041934524604452,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.595609841889768
3.577442786772,0.3616685603488423,5.062988790211396,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.6201577282946786
3.729997483601,0.3757053434595594,5.250341056461277,0,0.0,0.0,0.0,0,black_hole_horizon,False,2.861746066592051
3.774860989523,0.37980417917182235,5.304855686323087,0.038373236722455066,0.038373236722455066,0.0,0.0,1,black_hole_horizon,False,2.94155313950355
3.899542823764,0.3911249811992638,5.454956867303147,0.04015966109813231,0.04015966109813231,0.0,0.0,1,black_hole_horizon,False,3.192055565902609
3.92640452201,0.3935502942243477,5.487023531347112,0.04048925106260543,0.04048925106260543,0.0,0.0,1,black_hole_horizon,False,3.2529154285994824
4.042733421364,0.4039970613387164,5.62477583605399,0.04171295439144723,0.04171295439144723,0.0,0.0,1,black_hole_horizon,False,3.5564863371761013
4.069088163928,0.4063510015904937,5.655730962371452,0.04194726976901998,0.04194726976901998,0.0,0.0,1,black_hole_horizon,False,3.636941618118926
4.132030619357,0.411953589147026,5.729280546236909,0.04244799182288601,0.04244799182288601,0.0,0.0,1,black_hole_horizon,False,3.853945117195907
4.200577554931,0.4180239822552413,5.808768323320647,0.04290493564840318,0.04290493564840318,0.0,0.0,1,black_hole_horizon,False,4.14657367374047
4.238633504092,0.4213801030904958,5.852622805518604,0.043121642500180274,0.043121642500180274,0.0,0.0,1,black_hole_horizon,False,4.347862300885524
4.253196029891,0.4226616979438752,5.86935205884495,0.04319794221852838,0.04319794221852838,0.0,0.0,1,black_hole_horizon,False,4.435365018095181
4.29358738924,0.4262086659825864,5.915601935508911,0.04339114275686172,0.04339114275686172,0.0,0.0,1,black_hole_horizon,False,4.721096995037412
4.324592885149,0.42892369006148495,5.950953613440681,0.04352175066289176,0.04352175066289176,0.0,0.0,1,black_hole_horizon,False,5.004383965956547
4.34839353935,0.4310032537086424,5.978001459683174,0.04361201086308298,0.04361201086308298,0.0,0.0,1,black_hole_horizon,False,5.285714316548557
4.366663562898,0.43259689001540436,5.998711600904466,0.043675594319362056,0.043675594319362056,0.0,0.0,1,black_hole_horizon,False,5.565477720984942
4.380688125317,0.4338186194155884,6.0145783025893405,0.04372112555925563,0.04372112555925563,0.0,0.0,1,black_hole_horizon,False,5.843986069832219
4.391453757365,0.43475551473024315,6.0267397595227665,0.043754182428357644,0.043754182428357644,0.0,0.0,1,black_hole_horizon,False,6.12148939703945
4.39971774664,0.43547414823085834,6.036064464141109,0.043778458049914405,0.043778458049914405,0.0,0.0,1,black_hole_horizon,False,6.3981882712972915
4.406061407506,0.4360254648755403,6.043216018480611,0.04379645204415934,0.04379645204415934,0.0,0.0,1,black_hole_horizon,False,6.674243953487327
4.408178844255,0.4362094246463509,6.045601894260729,0.043802335288299965,0.043802335288299965,0.0,0.0,1,black_hole_horizon,False,6.785286571430305
4.410930972537,0.43644847833178585,6.048702007734956,0.04380989053060563,0.04380989053060563,0.0,0.0,1,black_hole_horizon,False,6.949785620478717
4.41466898188,0.4367730816536497,6.052910998872531,0.043819987226494224,0.043819987226494224,0.0,0.0,1,black_hole_horizon,False,7.22491694516322
4.417538378584,0.43702218918740665,6.056140636213924,0.043827609363686224,0.043827609363686224,0.0,0.0,1,black_hole_horizon,False,7.499721017505848
4.41974100482,0.43721337151904427,6.058619028158253,0.0438333849337143,0.0438333849337143,0.0,0.0,1,black_hole_horizon,False,7.774264370529184
4.421431800075,0.43736010505351053,6.06052105797043,0.04383777416401696,0.04383777416401696,0.0,0.0,1,black_hole_horizon,False,8.048600227563295
4.422729700076,0.43747272801115183,6.061980841763752,0.043841117442296365,0.043841117442296365,0.0,0.0,1,black_hole_horizon,False,8.322771844432564
4.423726003093,0.43755917238001923,6.063101254664071,0.04384366852506566,0.04384366852506566,0.0,0.0,1,black_hole_horizon,False,8.596811841894311
4.424490792138,0.43762552466428434,6.063961221593006,0.043845617794458724,0.043845617794458724,0.0,0.0,1,black_hole_horizon,False,8.870746975033832
4.425077864818,0.4376764556708384,6.06462130104738,0.043847108801115725,0.043847108801115725,0.0,0.0,1,black_hole_horizon,False,9.144600581223882
4.425528517628,0.4377155500370506,6.065127963807937,0.04384825021400458,0.04384825021400458,0.0,0.0,1,black_hole_horizon,False,9.418388985923054
4.425874450869,0.4377455589555664,6.065516872930134,0.04384912455339557,0.04384912455339557,0.0,0.0,1,black_hole_horizon,False,9.692125824014175
4.426139998547,0.4377685940382236,6.06581539893564,0.04384979463686473,0.04384979463686473,0.0,0.0,1,black_hole_horizon,False,9.96582187576487
4.426343840101,0.43778627605147014,6.066044548991829,0.04385030837390909,0.04385030837390909,0.0,0.0,1,black_hole_horizon,False,10.239485774897261
4.42650031437,0.43779984904267777,6.066220446888944,0.04385070235699251,0.04385070235699251,0.0,0.0,1,black_hole_horizon,False,10.513124075638077
4.426620428237,0.4378102679196099,6.066355468581942,0.043851004567910946,0.043851004567910946,0.0,0.0,1,black_hole_horizon,False,10.786742466662924
4.426712630877,0.4378182656612637,6.066459113530487,0.04385123642287606,0.04385123642287606,0.0,0.0,1,black_hole_horizon,False,11.06034535514315
4.426783408109,0.4378244049027267,6.066538673397213,0.04385141432423915,0.04385141432423915,0.0,0.0,1,black_hole_horizon,False,11.333935090260464
4.426837738619,0.43782911752592263,6.066599745228859,0.043851550840891436,0.043851550840891436,0.0,0.0,1,black_hole_horizon,False,11.607515283951633
4.426879444183,0.43783273504841363,6.066646625338852,0.04385165560810538,0.04385165560810538,0.0,0.0,1,black_hole_horizon,False,11.881087670766277
4.426911458497,0.43783551194778003,6.066682611612112,0.04385173601453819,0.04385173601453819,0.0,0.0,1,black_hole_horizon,False,12.154652430223786
4.426936033548,0.43783764356574134,6.066710235550969,0.043851797727432855,0.043851797727432855,0.0,0.0,1,black_hole_horizon,False,12.428216680614806
4.426954898019,0.43783927985021065,6.066731440374297,0.04385184509446117,0.04385184509446117,0.0,0.0,1,black_hole_horizon,False,12.701771458079008
4.426969378896,0.43784053590462385,6.0667477177358355,0.043851881451457894,0.043851881451457894,0.0,0.0,1,black_hole_horizon,False,12.9753257487584
4.426980494807,0.4378415000848015,6.0667602126572495,0.04385190935817433,0.04385190935817433,0.0,0.0,1,black_hole_horizon,False,13.248877607102774
4.426989027679,0.43784224021482554,6.066769804083222,0.04385193077900426,0.04385193077900426,0.0,0.0,1,black_hole_horizon,False,13.522423076405778
