rho,alpha,b,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason,phi_end
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,axis,0.0
0.03625129304,0.0038233324788924947,0.05442432266508003,0,0.0,0.0,0.0,0,horizon,0.019723412635915802
0.07250258608,0.007646553183088988,0.10884625871706127,0,0.0,0.0,0.0,0,horizon,0.039449257505654166
0.108753879121,0.011469550357604014,0.16326342206759856,0,0.0,0.0,0.0,0,horizon,0.05917996879159891
0.145005172161,0.015292212286337306,0.217673427670081,0,0.0,0.0,0.0,0,horizon,0.07891798457444196
0.181256465201,0.019114427312285843,0.27207389205108834,0,0.0,0.0,0.0,0,horizon,0.0986657487962023
0.217507758241,0.02293608385667556,0.32646243382603485,0,0.0,0.0,0.0,0,horizon,0.11842571322958319
0.253759051281,0.02675707043858603,0.3808366742212495,0,0.0,0.0,0.0,0,horizon,0.13820033946582705
0.290010344321,0.030577275694426843,0.4351942375932225,0,0.0,0.0,0.0,0,horizon,0.15799210092185878
0.326261637362,0.03439658839746806,0.4895327519477539,0,0.0,0.0,0.0,0,horizon,0.1778034848719399
0.362512930402,0.038214897476784,0.543849849449746,0,0.0,0.0,0.0,0,horizon,0.1976369945047746
0.398764223442,0.04203209203718257,0.5981431669458672,0,0.0,0.0,0.0,0,horizon,0.21749515101859984
0.435015516482,0.045848061378004346,0.6524103464698434,0,0.0,0.0,0.0,0,horizon,0.2373804957070432
0.471266809522,0.04966269501236374,0.7066490357526118,0,0.0,0.0,0.0,0,horizon,0.2572955922865143
0.507518102563,0.05347588268629687,0.7608568887295761,0,0.0,0.0,0.0,0,horizon,0.277243028876453
0.543769395603,0.0572875143972825,0.8150315660372489,0,0.0,0.0,0.0,0,horizon,0.29722542044293887
0.580020688643,0.06109748041370553,0.8691707355214509,0,0.0,0.0,0.0,0,horizon,0.31724541105596493
0.616271981683,0.06490567129315136,0.9232720727269229,0,0.0,0.0,0.0,0,horizon,0.33730567624151275
0.652523274723,0.06871197790110131,0.9773332613905356,0,0.0,0.0,0.0,0,horizon,0.35740892562897136
0.688774567763,0.07251629142938988,1.031351993928885,0,0.0,0.0,0.0,0,horizon,0.3775579051843571
0.725025860804,0.07631850341462644,1.085325971923024,0,0.0,0.0,0.0,0,horizon,0.3977554000114833
0.761277153844,0.08011850575594447,1.1392529065911645,0,0.0,0.0,0.0,0,horizon,0.418004236994478
