rho,b_plus,intensity,termination_reason,shell_crossing_count
0.0,0.0,0.0,axis,0
0.7272727272727273,1.9834988199849393,0.0,horizon,1
1.4545454545454546,3.936055359465004,0.48316737943112953,horizon,1
1.567331884651069,4.234199474401822,0.5647466166185835,horizon,1
2.127870761992771,5.691273241355214,0.0,near_critical,0
2.1818181818181817,5.8290837030265035,0.5825284161286763,outer_boundary,2
2.909090909090909,7.6383056462700765,0.41720623234639026,outer_boundary,0
3.6363636363636367,9.345012205265583,0.2516577101435392,outer_boundary,0
4.363636363636363,10.936537494392628,0.13504001660375356,outer_boundary,0
5.090909090909091,12.406026662510772,0.062093970140238874,outer_boundary,0
5.818181818181818,13.751695746944375,0.021092111648456723,outer_boundary,0
6.545454545454546,14.975817286878659,0.0028251622823582535,outer_boundary,0
7.272727272727273,16.083637935236048,0.0,outer_boundary,0
8.0,17.082374083139594,0.0,outer_boundary,0
