family,map_name,m_minus,m_plus,q_minus,q_plus,lambda_minus,lambda_plus,shell_radius,observer_radius,admitted,rejection_reasons,warnings,surface_energy_density,surface_pressure,q_jump,lambda_jump,photon_sphere_classification,inner_photon_spheres,outer_photon_spheres
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.02,4.363636363636363,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0020180935056267326,-0.001014786306668656,0.0,0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,6.0620972816432545e-05,0.0012560452536587025,0.0,-0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0018181818181818182,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00021323887580867998,0.0010532871783618472,0.0,-0.008181818181818182,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0036363636363636364,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0003677437415622239,0.0008467591602083184,0.0,-0.006363636363636364,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.005454545454545455,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0005242073414985609,0.0006362685412694518,0.0,-0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.007272727272727273,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0006827061155639318,0.0004216068431926821,0.0,-0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.00909090909090909,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0008433216087692846,0.00020254797210416273,0.0,-0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01090909090909091,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0010061409616582094,-2.1153838333836245e-05,0.0,0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.012727272727272728,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0011712574630759766,-0.0002497663927672806,0.0,0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.014545454545454545,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0013387711751940278,-0.00048358226608355816,0.0,0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.016363636363636365,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.001508789642680309,-0.0007229219713125934,0.0,0.006363636363636365,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01818181818181818,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0016814287002900618,-0.0009681376493779689,0.0,0.00818181818181818,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.02,4.818181818181818,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0018568133961047687,-0.001219617386894455,0.0,0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.00016192696370637233,0.0013228692531923785,0.0,-0.01,inner_only,2.36619037897,
