profile,b_over_M,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason
top,5.093076923077,0.0,0.0,0.0,0.0,2,horizon
top,5.096923076923,0.0,0.0,0.0,0.0,2,horizon
top,5.100769230769,0.0,0.0,0.0,0.0,2,horizon
top,5.104615384615,0.0,0.0,0.0,0.0,2,horizon
top,5.108461538462,0.0,0.0,0.0,0.0,2,horizon
top,5.112307692308,0.0,0.0,0.0,0.0,2,horizon
top,5.116153846154,0.0,0.0,0.0,0.0,2,horizon
top,5.12,0.0,0.0,0.0,0.0,2,horizon
top,5.123846153846,0.0,0.0,0.0,0.0,2,horizon
top,5.127692307692,0.0,0.0,0.0,0.0,2,horizon
top,5.130434782609,0.0,0.0,0.0,0.0,2,horizon
top,5.131538461538,0.0,0.0,0.0,0.0,2,horizon
top,5.135384615385,0.0,0.0,0.0,0.0,2,horizon
top,5.139230769231,0.0,0.0,0.0,0.0,2,horizon
top,5.143076923077,0.0,0.0,0.0,0.0,2,horizon
top,5.146923076923,0.0,0.0,0.0,0.0,2,horizon
top,5.150769230769,0.0,0.0,0.0,0.0,2,horizon
top,5.154615384615,0.0,0.0,0.0,0.0,2,horizon
top,5.156152422707,0.0,0.0,0.0,0.0,2,horizon
top,5.158318175945,0.0,0.0,0.0,0.0,2,horizon
top,5.158461538462,0.0,0.0,0.0,0.0,2,horizon
top,5.160366667007,0.0,0.0,0.0,0.0,2,horizon
top,5.162304244915,0.0,0.0,0.0,0.0,2,horizon
top,5.162307692308,0.0,0.0,0.0,0.0,2,horizon
top,5.164136914932,0.0,0.0,0.0,0.0,2,horizon
top,5.165870357173,0.0,0.0,0.0,0.0,2,horizon
top,5.166153846154,0.0,0.0,0.0,0.0,2,horizon
top,5.167509944211,0.0,0.0,0.0,0.0,2,horizon
top,5.169060757725,0.0,0.0,0.0,0.0,2,horizon
top,5.17,0.0,0.0,0.0,0.0,2,horizon
top,5.170527604255,0.0,0.0,0.0,0.0,2,horizon
top,5.171915030094,0.0,0.0,0.0,0.0,2,horizon
top,5.173227335382,0.0,0.0,0.0,0.0,2,horizon
top,5.173846153846,0.0,0.0,0.0,0.0,2,horizon
top,5.173913043478,0.0,0.0,0.0,0.0,2,horizon
top,5.174468587435,0.0,0.0,0.0,0.0,2,horizon
top,5.175642633347,0.0,0.0,0.0,0.0,2,horizon
top,5.176753111916,0.0,0.0,0.0,0.0,2,horizon
top,5.177692307692,0.0,0.0,0.0,0.0,2,horizon
top,5.17780346492,0.0,0.0,0.0,0.0,2,horizon
top,5.178796947789,0.0,0.0,0.0,0.0,2,horizon
top,5.179736639689,0.0,0.0,0.0,0.0,2,horizon
top,5.18062545307,0.0,0.0,0.0,0.0,2,horizon
top,5.18146614269,0.0,0.0,0.0,0.0,2,horizon
top,5.181538461538,0.0,0.0,0.0,0.0,2,horizon
top,5.182261314153,0.0,0.0,0.0,0.0,2,horizon
top,5.183013431986,0.0,0.0,0.0,0.0,2,horizon
top,5.183724827279,0.0,0.0,0.0,0.0,2,horizon
top,5.184397704905,0.0,0.0,0.0,0.0,2,horizon
top,5.185034150359,0.0,0.0,0.0,0.0,2,horizon
top,5.185384615385,0.0,0.0,0.0,0.0,2,horizon
top,5.185636136217,0.0,0.0,0.0,0.0,2,horizon
top,5.186205528256,0.0,0.0,0.0,0.0,2,horizon
top,5.186744091227,0.0,0.0,0.0,0.0,2,horizon
top,5.187253494337,0.0,0.0,0.0,0.0,2,horizon
top,5.18773531641,0.0,0.0,0.0,0.0,2,horizon
top,5.188191050791,0.0,0.0,0.0,0.0,3,horizon
top,5.188622109966,0.0,0.0,0.0,0.0,3,horizon
top,5.189029829946,0.0,0.0,0.0,0.0,3,horizon
top,5.189230769231,0.0,0.0,0.0,0.0,3,horizon
top,5.189415474405,0.0,0.0,0.0,0.0,3,horizon
top,5.189780238595,0.0,0.0,0.0,0.0,3,horizon
top,5.190125253054,0.0,0.0,0.0,0.0,3,horizon
top,5.190451587109,0.0,0.0,0.0,0.0,3,horizon
top,5.190760252188,0.0,0.0,0.0,0.0,3,horizon
top,5.191052204957,0.0,0.0,0.0,0.0,3,horizon
top,5.191328350285,0.0,0.0,0.0,0.0,3,horizon
top,5.191589544047,0.0,0.0,0.0,0.0,3,horizon
top,5.191836595778,0.0,0.0,0.0,0.0,3,horizon
top,5.192070271181,0.0,0.0,0.0,0.0,3,horizon
top,5.192291294504,0.0,0.0,0.0,0.0,3,horizon
top,5.192500350776,0.0,0.0,0.0,0.0,3,horizon
top,5.192698087942,0.0,0.0,0.0,0.0,3,horizon
top,5.192885118859,0.0,0.0,0.0,0.0,3,horizon
top,5.193062023207,0.0,0.0,0.0,0.0,3,horizon
top,5.193076923077,0.0,0.0,0.0,0.0,3,horizon
top,5.193229349275,0.0,0.0,0.0,0.0,3,horizon
top,5.193387615669,0.0,0.0,0.0,0.0,3,horizon
top,5.193537312914,0.0,0.0,0.0,0.0,3,horizon
top,5.193678904976,0.0,0.0,0.0,0.0,3,horizon
top,5.193812830702,0.0,0.0,0.0,0.0,3,horizon
top,5.193939505176,0.0,0.0,0.0,0.0,3,horizon
top,5.194059321009,0.0,0.0,0.0,0.0,3,horizon
top,5.194172649553,0.0,0.0,0.0,0.0,3,horizon
top,5.194279842056,0.0,0.0,0.0,0.0,3,horizon
top,5.194381230747,0.0,0.0,0.0,0.0,3,horizon
top,5.194477129865,0.0,0.0,0.0,0.0,3,horizon
top,5.194567836637,0.0,0.0,0.0,0.0,3,horizon
top,5.194653632197,0.0,0.0,0.0,0.0,3,horizon
top,5.194734782457,0.0,0.0,0.0,0.0,3,horizon
top,5.194811538931,0.0,0.0,0.0,0.0,3,horizon
top,5.194884139516,0.0,0.0,0.0,0.0,3,horizon
top,5.194952809227,0.0,0.0,0.0,0.0,3,horizon
top,5.195017760896,0.0,0.0,0.0,0.0,3,horizon
top,5.195079195833,0.0,0.0,0.0,0.0,3,horizon
top,5.195137304448,0.0,0.0,0.0,0.0,3,horizon
top,5.195192266839,0.0,0.0,0.0,0.0,3,horizon
top,5.195244253356,0.0,0.0,0.0,0.0,3,horizon
top,5.195293425124,0.0,0.0,0.0,0.0,3,horizon
top,5.195339934544,0.0,0.0,0.0,0.0,3,horizon
top,5.195383925766,0.0,0.0,0.0,0.0,3,horizon
top,5.195425535134,0.0,0.0,0.0,0.0,3,horizon
top,5.195464891612,0.0,0.0,0.0,0.0,3,horizon
top,5.195502117179,0.0,0.0,0.0,0.0,3,horizon
top,5.195537327212,0.0,0.0,0.0,0.0,3,horizon
top,5.195570630838,0.0,0.0,0.0,0.0,3,horizon
