rho,b_plus,intensity,termination_reason,shell_crossing_count
0.0,0.0,0.0,axis,0
0.021052631578947368,0.05756859006886894,0.0,horizon,1
0.042105263157894736,0.11513641469382646,0.0,horizon,1
0.08421052631578947,0.2302667061416723,0.0,horizon,1
0.16842105263157894,0.4604844360831734,0.0,horizon,1
0.25263157894736843,0.6906042656916689,0.0,horizon,1
0.3368421052631579,0.9205773748399022,0.0,horizon,1
0.42105263157894735,1.1503550990868134,0.0,horizon,1
0.5052631578947369,1.37988898097317,0.0,horizon,1
0.5894736842105263,1.6091308208065367,0.0,horizon,1
0.6736842105263158,1.8380327268121963,0.0,horizon,1
0.7578947368421053,2.0665471645294096,0.0,horizon,1
0.8421052631578947,2.2946270053357383,0.0,horizon,1
0.9263157894736842,2.522225573985957,0.0,horizon,1
1.0105263157894737,2.749296695056347,0.0,horizon,1
1.0526315789473686,2.8626201807599103,0.0,horizon,1
1.073684210526316,2.9192264271327835,0.0,horizon,1
1.0947368421052632,2.975794738189908,0.002301681466871537,horizon,1
1.1157894736842104,3.032324413707233,0.014963552865783764,horizon,1
1.1368421052631579,3.088814755928676,0.03597191490721926,horizon,1
1.1578947368421053,3.145265069606796,0.06284778877439863,horizon,1
1.1789473684210525,3.2016746620431147,0.09366500920317437,horizon,1
1.1999999999999997,3.258042843128049,0.12693243390901202,horizon,1
1.2210526315789472,3.3143689253804816,0.16150164220298993,horizon,1
1.2421052631578946,3.3706522239869363,0.19649440533207632,horizon,1
1.263157894736842,3.426892056840377,0.2312455497956827,horizon,1
1.2842105263157895,3.4830877445786084,0.26525784586341666,horizon,1
1.305263157894737,3.539238610622294,0.2981663205922373,horizon,1
1.3263157894736843,3.59534398121255,0.32970997928178813,horizon,1
1.3473684210526315,3.651403185448159,0.359709366822653,horizon,1
1.3684210526315788,3.7074155553223602,0.3880487443553759,horizon,1
1.3894736842105262,3.7633804257592343,0.41466192206909497,horizon,1
1.4105263157894736,3.819297134649668,0.43952099453547283,horizon,1
1.431578947368421,3.875165022886891,0.46262738475995124,horizon,1
1.4341705439960617,3.8820389998774885,0.4653516011220379,horizon,1
1.4367621406237023,3.888912225882418,0.4680496591278611,horizon,1
1.439353737251343,3.895784699681726,0.4707216261146163,horizon,1
1.4419453338789836,3.902656420056164,0.47336757290587433,horizon,1
1.4429404652343176,3.9052948495263546,0.4743766754813042,horizon,1
