rho,b_plus,intensity,termination_reason,shell_crossing_count
0.0,0.0,0.0,axis,0
0.021052631578947368,0.0214865711710207,0.0,horizon,1
0.042105263157894736,0.042973130914287144,0.0,horizon,1
0.08421052631578947,0.08594617040672255,0.0,horizon,1
0.16842105263157894,0.17189160944446588,0.0,horizon,1
0.25263157894736843,0.25783558577536875,0.0,horizon,1
0.3368421052631579,0.3437773681238026,0.0,horizon,1
0.42105263157894735,0.42971622530748044,0.0,horizon,1
0.5052631578947369,0.5156514262685562,0.0,horizon,1
0.5894736842105263,0.6015822401047114,0.0,horizon,1
0.6736842105263158,0.6875079361002275,0.0,horizon,1
0.7578947368421053,0.7734277837570385,0.0,horizon,1
0.8421052631578947,0.859341052825762,0.0,horizon,1
0.9263157894736842,0.9452470133367071,0.0,horizon,1
1.0105263157894737,1.0311449356308535,0.0,horizon,1
1.0947368421052632,1.1170340903907983,0.0,horizon,1
1.1789473684210525,1.202913748671671,0.0,horizon,1
1.263157894736842,1.2887831819320135,0.0,horizon,1
1.3473684210526315,1.3746416620646138,0.0,horizon,1
1.431578947368421,1.4604884614273028,0.0,horizon,1
1.5157894736842106,1.5463228528737032,0.0,horizon,1
1.5999999999999999,1.6321441097839267,0.0,horizon,1
1.6842105263157894,1.717951506095224,0.0,horizon,1
1.768421052631579,1.8037443163325761,0.0,horizon,1
1.8526315789473684,1.8895218156392284,0.0,horizon,1
1.936842105263158,1.975283279807164,0.0,horizon,1
2.0210526315789474,2.061027985307512,0.0,horizon,1
2.1052631578947367,2.1467552093208924,0.0,horizon,1
2.1894736842105265,2.232464229767686,0.0,horizon,1
2.2736842105263158,2.318154325338232,0.0,horizon,1
2.357894736842105,2.403824775522958,0.0,horizon,1
2.442105263157895,2.489474860642418,0.0,horizon,1
2.484210526315789,2.53229204163721,0.0,horizon,1
2.5052631578947366,2.553698627459985,0.0,horizon,1
2.526315789473684,2.5751038618772593,2.2668949689497216e-05,horizon,1
2.5473684210526315,2.5965077336766673,9.666445161129565e-05,horizon,1
2.568421052631579,2.6179102316494363,0.0002155211440567316,horizon,1
2.5894736842105264,2.6393113445904137,0.00037319129713091475,horizon,1
2.610526315789474,2.660711061298099,0.0005642656563248042,horizon,1
2.6315789473684212,2.682109370574673,0.0007839079563257185,horizon,1
2.6526315789473687,2.703506261226022,0.0010277963313969735,horizon,1
2.673684210526316,2.724901722061773,0.0012920708623488009,horizon,1
2.694736842105263,2.7462957418953184,0.0015732865881855369,horizon,1
2.71578947368421,2.767688309543847,0.001868371387967813,horizon,1
2.7368421052631575,2.7890794138283734,0.0021745882064354133,horizon,1
2.7789473684210524,2.8318571876087617,0.0028109450863684706,horizon,1
2.8210526315789473,2.8746289738821758,0.003465957682269398,horizon,1
2.863157894736842,2.9173946833573443,0.0041267475236944325,horizon,1
2.9473684210526314,3.002907515068566,0.005427827011904789,horizon,1
3.031578947368421,3.0883949697079225,0.006658932159596785,horizon,1
3.1157894736842104,3.173856335308219,0.007789282117705191,horizon,1
3.1999999999999997,3.259290900998781,0.008803888441888345,horizon,1
3.2842105263157895,3.344697957034546,0.009697806705557761,horizon,1
3.3684210526315788,3.4300767948250654,0.010472322915589976,horizon,1
3.4526315789473685,3.5154267069633742,0.01113242449899008,horizon,1
3.536842105263158,3.6007469872547584,0.011685127093050869,horizon,1
3.621052631578947,3.6860369307454044,0.012138371915639665,horizon,1
3.705263157894737,3.771295833750914,0.012500302152748282,horizon,1
3.7849098967807357,3.851904935205586,0.012765709871829626,horizon,1
3.789473684210526,3.856522993884717,0.012778788060722603,horizon,1
3.7953582332797855,3.862477379657843,0.01279532135740257,horizon,1
3.8058065697788352,3.873049323901542,0.012823768801206933,horizon,1
3.8162549062778846,3.883620766599254,0.012851065213886563,horizon,1
3.8267032427769343,3.8941917064138685,0.012877223403215876,horizon,1
3.837151579275984,3.904762142008601,0.012902255968827981,horizon,1
3.847599915775034,3.915332072046988,0.013001356243579986,horizon,1
3.858048252274083,3.9259014951928917,0.013099086293984104,horizon,1
3.8640324965007995,3.9319548625108505,0.01315436867362041,horizon,1
3.868496588773133,3.9364704101105015,0.013195281074126122,horizon,1
3.873684210526316,3.941717710086342,0.013242474799857068,horizon,1
3.8789449252721826,3.9470388154643308,0.013289950887355425,horizon,1
3.8893932617712323,3.9576067099192227,0.013383106317659444,horizon,1
3.8998415982702817,3.968174092140344,0.0134747582098745,horizon,1
3.9102899347693314,3.978740960793196,0.013564917650791078,horizon,1
3.9124899150072086,3.9809658333398508,0.013583712288033444,horizon,1
3.920738271268381,3.989307314543605,0.01365359595111548,horizon,1
3.931186607767431,3.9998731520577304,0.013740804628252412,horizon,1
3.94163494426648,4.010438472002061,0.013826555389873795,horizon,1
3.951554847880397,4.020468962351019,0.013906630870379189,horizon,1
3.95208328076553,4.02100327304342,0.013910860118240961,horizon,1
3.957894736842105,4.0268792826495625,0.013957129752996945,horizon,1
3.9625316172645797,4.0315675538489595,0.013993730855248599,horizon,1
3.9729799537636294,4.0421313130861725,0.01407517978816031,horizon,1
3.983047837548941,4.052309922078304,0.014152329363945856,horizon,1
3.9834282902626788,4.0526945494228785,0.014155219236006497,horizon,1
3.9938766267617285,4.063257261527237,0.014233861636617232,horizon,1
4.004324963260778,4.073819448067742,0.014311119534263096,horizon,1
4.008436551295939,4.077975693527536,0.014341144907810244,horizon,1
4.0147732997598276,4.084381107713226,0.014387005567878681,horizon,1
4.025221636258878,4.094942239132861,0.01446153245984429,horizon,1
4.028904178933426,4.0986644105182,0.014487478106448078,horizon,1
